ein,business_name,source_zip,source_entry
473421372,"GONZALEZ AND ASSOCIATES PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349200725_public.xml"
521422111,"Desiree A Ridgell",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349200900_public.xml"
910497210,"JW &amp; Associates PLLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349200945_public.xml"
876123873,"Jones Simkins LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349201405_public.xml"
208215633,"Leif E Knudsen CPA SC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349201450_public.xml"
251466908,"REILLY CREPPAGE &amp; CO INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349300005_public.xml"
464670657,"HARRIS HARDY &amp; JOHNSTONE PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349300235_public.xml"
850431994,"NICHOLAS J ROSA CPA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349300600_public.xml"
464774854,"RIVERO GORDIMER &amp; COMPANY PA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349300635_public.xml"
660481158,"HOGAR FORJADORES DE ESPERANZA INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349300705_public.xml"
611303332,"Robinson Tax Service Inc",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349300825_public.xml"
841803556,"REHMANN ROBSON LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349301015_public.xml"
593131885,"DONNA BLAES CPA LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349301115_public.xml"
431061572,"Normas Tax Service",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349301700_public.xml"
382664541,"CLIFTONLARSONALLEN LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300339349301760_public.xml"
831176244,"CONWAY DEUTH &amp; SCHMIESING PLLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349100205_public.xml"
843991110,"ROLLERI &amp; SHEPPARD CPAS LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349100500_public.xml"
863372682,"B SPEER CPA LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202310349349100806_public.xml"
010539770,"VANCEGRAY WEALTH MANAGEMENT TAX SERVICES",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349101010_public.xml"
237128118,"FK Morrow Foundation",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349100600_public.xml"
824369856,"COHNREZNICK LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349101105_public.xml"
742381523,"ASPEN ADVISING",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349101110_public.xml"
166021940,"PRICEWATERHOUSECOOPERS LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349101200_public.xml"
431814858,"United Government Security Officers of America Local 20",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349200105_public.xml"
943337173,"Fisher &amp; Company LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349200000_public.xml"
320112101,"AIKEN &amp; SANDERS INC PS",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349200140_public.xml"
582052391,"CANADY RICHBOURG &amp; ASSOCIATES LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349200210_public.xml"
262471687,"HEALTH AND ED 4 NEPAL INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349200300_public.xml"
841927853,"OUR ANGELS",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349200500_public.xml"
202516778,"EMAUS SCHOLARSHIP FOUNDATION OF ILLINOIS",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349200915_public.xml"
461030698,"Strydesky &amp; Company",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202330349339300703_public.xml"
351691299,"Schneider &amp; Evans LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349201035_public.xml"
680192588,"ANDERSON &amp; ASSOCIATES CPAS",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349201200_public.xml"
271819146,"KENDALL PREBOLA AND JONES LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349300110_public.xml"
621865246,"SOUTH WILLIAMSON ATHLETICS",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202330339349300013_public.xml"
751370090,"TIDWELL GROUP LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349300810_public.xml"
980470539,"Lin Company II Inc",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349300905_public.xml"
200551503,"DAVID A LEVY CPA PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349301225_public.xml"
872570424,"Holyfield &amp; Thomas LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349301415_public.xml"
721490697,"Paul M Sommerfeldt",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349301515_public.xml"
010466967,"ONE RIVER CPAS",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300349349301670_public.xml"
832754266,"Accounting Plus Inc",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300359349100005_public.xml"
473106111,"CLIFTONLARSONALLEN LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300359349200010_public.xml"
223092550,"CALVIN TAYLOR CPA LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300359349300200_public.xml"
832745293,"CTBS Corporation",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300359349300220_public.xml"
344237259,"ALICE LILLY",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300359349300410_public.xml"
821364858,"Bernstein Accounting &amp; Tax Services Inc",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300369349200205_public.xml"
364069933,"HEATHER L PEMBERTON CPA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300369349300150_public.xml"
473235066,"BARNES SALY &amp; COMPANY PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349100030_public.xml"
264626610,"CARY MILLAR PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349100115_public.xml"
844237374,"L4J LIVING FOR JESUS BIBLE STUDY INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349100110_public.xml"
880533985,"T &amp; J Kofford Foundation",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349100210_public.xml"
471923578,"Anne G and Robert W Dorsey Family Foundation",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349100405_public.xml"
592263586,"SEAMANS OUTREACH SERVICES INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349100700_public.xml"
843155823,"DEANNAS ORGANICS",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349100705_public.xml"
822671556,"MAESE FULMER CPAS PLLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202320379349101012_public.xml"
833941127,"SACHS DIAZ &amp; DIAZ PL",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349100965_public.xml"
853800239,"LIGHT WITHIN ALL",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349200010_public.xml"
541446973,"Monte W Mays &amp; Associates LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349200030_public.xml"
306141987,"ERNST &amp; YOUNG US LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349101000_public.xml"
861007913,"LISA M SMITH CPA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349200245_public.xml"
800292124,"DOUBLE D TAX SERVICES INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349200430_public.xml"
840539814,"Ware &amp; Hinds Ditch Association",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349200500_public.xml"
237346475,"CAPE COD HORTICULTURAL SOCIETY INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349200505_public.xml"
475569856,"NANCY OLIVARES EA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349200755_public.xml"
352463816,"EADS &amp; ASSOCIATES INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349200765_public.xml"
852798610,"Scinto Group LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202340379349200629_public.xml"
834161571,"Chi Heorot Alumni Association Inc",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349200825_public.xml"
743091437,"HUTCHINSON AND BLOODGOOD LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349201010_public.xml"
463113304,"RADCLIFFE CORPORATE SERVICES",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349201015_public.xml"
990333167,"OHANA TAX SERVICE INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349201085_public.xml"
591741900,"CAVANAUGH &amp; CO LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349201200_public.xml"
396073636,"Wisconsin Sportsmans Association Inc",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349300005_public.xml"
452206152,"Thomason Financial Resources",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349300245_public.xml"
851803497,"Bookkeeping At Its Best",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349300425_public.xml"
840646077,"COLORADO COUNCIL ON ECONOMIC EDUCATION",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349300800_public.xml"
550385060,"THE RODEHEAVER GROUP PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349300860_public.xml"
631224544,"GIBSON &amp; CARDEN LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349300895_public.xml"
660600037,"REGALOS DE AMOR INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349301005_public.xml"
420644910,"ROLAND DIELEMAN CPAS",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349301055_public.xml"
202879000,"GIBSON &amp; COMPANY PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349301065_public.xml"
472241225,"CLIFTONLARSONALLEN LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349301205_public.xml"
260394674,"WIPFLI LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349301215_public.xml"
386091224,"J W KIELISZEWSKI CPA PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349301260_public.xml"
810750939,"JONES LITTLE &amp; CO CPA'S LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300379349301560_public.xml"
237236167,"FOULDS &amp; CO PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202310389349200801_public.xml"
026006524,"LEONE MCDONNELL &amp; ROBERTS PA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349100005_public.xml"
222746854,"WHITTLESEY PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349100310_public.xml"
822428393,"CERTIFIED ACCOUNTING &amp; TAX INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349100335_public.xml"
540762350,"RUMBLE &amp; ASSOCIATES",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349100405_public.xml"
226830026,"ANDERSEN TAX LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349100605_public.xml"
823191630,"RSM US LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349100615_public.xml"
222667283,"S A Freitas CPA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349101165_public.xml"
842699949,"Earl Morrall Charity Foundation Inc",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349200100_public.xml"
660688974,"TALBERT &amp; TALBERT",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349200225_public.xml"
824224510,"PORTER &amp; ASSOCIATES CPAS PLLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349200245_public.xml"
474934413,"BLISS KID YOGA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349200420_public.xml"
475148551,"Spagnola &amp; Spagnola Accounting Firm LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349200735_public.xml"
841526603,"Norman R Taylor CPA PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349200975_public.xml"
853669134,"Central Florida ObGyn Society",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202330519349201003_public.xml"
720984552,"GATES &amp; COMPANY LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349300030_public.xml"
640541802,"LOWERY PAYN AND LEGGETT CPAS",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349300110_public.xml"
453444045,"Batts Morrison Wales &amp; Lee PA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349300045_public.xml"
116006849,"SHAPIRO GOLDSTEIN MOSES &amp; ARTUSO LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349300210_public.xml"
203873790,"YAMAHA MUSIC AND WELLNESS INSTITUTE INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349300220_public.xml"
300505256,"SIMON FRASER UNIVERSITY",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349300200_public.xml"
262783032,"FOUNDATION FOR STUDENT ACHIEVEMENT INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349300400_public.xml"
260006579,"CHERRY BEKAERT ADVISORY LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349300605_public.xml"
660938154,"GALINDEZ LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349300810_public.xml"
273326766,"NISIVOCCIA LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202330389349301118_public.xml"
521361803,"Rogers &amp; Company PLLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349301020_public.xml"
260404777,"DIANE REYNOLDS CPA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349301335_public.xml"
383675065,"CLIFTONLARSONALLEN LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349301730_public.xml"
411896055,"LA FAYETTE &amp; PLATH LTD",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300389349301750_public.xml"
850572254,"Jason Arsenault CPA LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349100105_public.xml"
541725608,"Tom Sullivan EA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349100205_public.xml"
473896179,"Ellsworth Stauffer PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349100310_public.xml"
201116279,"MORRIS WERNER LAW OFFICES",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349100305_public.xml"
871626146,"ATA Group LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349100315_public.xml"
256018685,"PRICEWATERHOUSECOOPERS LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349100425_public.xml"
873056970,"ALAN MAXCY CPA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349100505_public.xml"
824819085,"MANER COSTERISAN PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349200120_public.xml"
823080404,"SHARMA &amp; ASSOCIATES",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202320399349201412_public.xml"
043719912,"KEVIN MCKAY CPA PLLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349200405_public.xml"
592406671,"JAMES MOORE &amp; CO PL",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349200415_public.xml"
852798996,"H AND R BLOCK",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349200500_public.xml"
331065027,"TRUSTY BOOKKEEPING &amp; INCOME TAX SVCS INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349200745_public.xml"
743243861,"Angie Shirley CPA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349200910_public.xml"
872485701,"Barfield and Kinkead LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349200920_public.xml"
410901002,"LAND OLAKES KENNEL CLUB INCORPORATED",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349201100_public.xml"
911749107,"AGT CPAS AND ADVISORS",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349201365_public.xml"
840449936,"KUNDINGER CORDER &amp; MONTOYA PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349300335_public.xml"
454919549,"WALL TITUS LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349300345_public.xml"
666043399,"Rodriguez &amp; Santiago CPA's PSC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349300520_public.xml"
370240348,"PHILLIPS &amp; ASSOCIATES CPAs PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349301185_public.xml"
821077370,"FORGE FINANCIAL &amp; MANAGEMENT CONSULTING",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349301230_public.xml"
980164389,"ERNST &amp; YOUNG US LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300399349301385_public.xml"
263614559,"FAIR ANDERSON &amp; LANGERMAN",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349100125_public.xml"
510562110,"GERALD T REILLY &amp; COMPANY",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349100120_public.xml"
813871322,"GUY ROCHBERG CPA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349100205_public.xml"
831082741,"Rosemet Foundation Inc",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349100300_public.xml"
861361054,"Shawn Washington Accountancy Corporation",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349100430_public.xml"
464502419,"Evers &amp; Company CPAs LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349100610_public.xml"
862328631,"A Heartfelt Mermaid Gift Corporation",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349100705_public.xml"
237179101,"PKF O'CONNOR DAVIES ADVISORY LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349100520_public.xml"
411793832,"SEVENICH BUTLER GERLACH &amp; BRAZIL LTD",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349100805_public.xml"
311465773,"KHAN ARNDT &amp; ASSOCIATES PA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349100920_public.xml"
300847815,"HRB TAX GROUP INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349200040_public.xml"
421670935,"PAUL E SHAPIRO",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349200120_public.xml"
843248029,"J Bart Bradshaw CPA PLLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349200235_public.xml"
586065107,"RONDA HOLLOWAY CPA PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349200240_public.xml"
833816821,"VIELE SOLIMANO SWAGLER &amp; CHAPMAN CPA PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349200510_public.xml"
452513099,"GREAT MINDS LEARNING CENTER",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349200810_public.xml"
311714120,"Phillips Feldman Group",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349200845_public.xml"
350782564,"BIKOS &amp; ASSOCIATES CPA PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349201025_public.xml"
811437338,"Daniel B Blomberg Inc",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349201465_public.xml"
872408490,"Becker College Alumni Association",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349201500_public.xml"
522370420,"WOLTMAN GROUP PLLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349300135_public.xml"
480824314,"H AND R BLOCK",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349300410_public.xml"
860873658,"FESTER &amp; CHAPMAN PLLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349300520_public.xml"
660541904,"CASA DEL PEREGRINO",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349300615_public.xml"
561729316,"Corporate Business Services",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349300720_public.xml"
980158157,"V TAX FILING LIMITED PARTNERSHIP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349300700_public.xml"
430787999,"GIBSON &amp; COMPANY PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349300815_public.xml"
341328737,"MIZICK MILLER &amp; COMPANY INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349301500_public.xml"
471121284,"D'ARCANGELO &amp; CO LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349301605_public.xml"
850575656,"Ornelas &amp; Morris CPAs PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300409349301665_public.xml"
852123472,"LARRICE CARTER CPA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419339300005_public.xml"
626301619,"HOUSHOLDER ARTMAN PLLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349100015_public.xml"
223838850,"PALMETTO ZEIGLER CHAMBERLAIN &amp; PERRELLA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349100110_public.xml"
204004868,"LERMAN BOUDART &amp; ASSOCIATES LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349100120_public.xml"
261547873,"DEBOECK FAMILY FOUNDATION INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349100205_public.xml"
251560562,"JENMAR FOUNDATION",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349100400_public.xml"
232939105,"CALIHAN FOUNDATION",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349100500_public.xml"
863630947,"The Cottonwood Group",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202320419349100427_public.xml"
510198301,"BEANE SWARINGEN &amp; COMPANY PLLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349200105_public.xml"
260418458,"CHANDEL ASSOCIATES PA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349200710_public.xml"
452045918,"Thomas M Crane PA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349200720_public.xml"
931099812,"Deanne Bain",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349200885_public.xml"
262043980,"LITTLE LEAGUE BASEBALL INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349201065_public.xml"
364189559,"EFFINGHAM COUNTY HABITAT FOR HUMANITY",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349201165_public.xml"
381918631,"Lake Michigan CPA Services PLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349300115_public.xml"
204777323,"HAMILTON ASSOCIATES PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349300145_public.xml"
020458663,"Paula K Wyeth CPA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349300140_public.xml"
454200252,"CT BUSINESS SERVICES LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349300305_public.xml"
820760869,"MCCALL SCANLON &amp; TICE LLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349300510_public.xml"
592529126,"ROBBINS &amp; MORONEY PA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349300725_public.xml"
383584919,"CURTIS BAILEY EXELBY &amp; SPOSITO PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349300740_public.xml"
980078729,"Board of Governors of The Banff Centre",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300519349300600_public.xml"
382601964,"BOISVENU &amp; COMPANY PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349301000_public.xml"
521034058,"Block Advisors",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349301235_public.xml"
454793293,"DEBORAH L HERMAN CPA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349301325_public.xml"
020519859,"Raiche &amp; Company CPAs PLLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349301340_public.xml"
330559491,"PDM LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202310419349300541_public.xml"
842478845,"SOMMERVILLE &amp; ASSOCIATES PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349301505_public.xml"
660419857,"JAVIER F ORTIZ DIAZ CPA CSP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349301595_public.xml"
592405204,"BEHIND THE SCENES FINANCIALS INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349301815_public.xml"
950483880,"EXACT TAX INC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300419349302150_public.xml"
840808874,"Wootten Financial Services",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300429349200220_public.xml"
421422130,"COLLINS LEADERSHIP CLUB",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300429349200800_public.xml"
812918785,"Diana A Morales EA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300429349200805_public.xml"
814101984,"HARTE&amp;COMPANY ACCOUNTING AND TAX SERVICES",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300429349200815_public.xml"
954831064,"GREATESCAPE FOUNDATION",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300429349200900_public.xml"
746515281,"PRICEWATERHOUSECOOPERS LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300429349100800_public.xml"
274303347,"ALAN ROSS &amp; COMPANY PC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300429349300025_public.xml"
222486265,"SOUTHERN BERKSHIRE ELDERLY TRANSPORTATION CORPORATION",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300429349300105_public.xml"
834143727,"APRIO LLP",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300439349300805_public.xml"
842962806,"J DAVIS CPA-AC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300429349300525_public.xml"
475269252,"FROST PLLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300439349100000_public.xml"
474757354,"COMPLETE BUSINESS SVC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300439349100700_public.xml"
746040639,"Gary W Ballowe CPA",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300439349200110_public.xml"
842696694,"CFO ORTHO",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300439349200720_public.xml"
820918393,"OREGON YOUTH OUTREACH",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300439349200805_public.xml"
461217226,"VETERANS RECOVERY CENTER COUNCIL OF MURFREESBORO",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300439349201100_public.xml"
352514915,"CENKO VENDITTELLI HAYNES AND TOKARZ PLC",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300439349201200_public.xml"
660469059,"PATRONATO CASTILLO SERRALLES",2023_TEOS_XML_02A,"2023_TEOS_XML_02A/202300439349300300_public.xml"
